,id,dateStart,dateEnd
3229,5690,2019-07-13T13:00:00+03:00,2019-07-14T16:00:00+03:00
3230,5691,2019-05-20T19:00:00+03:00,2019-05-20T21:30:00+03:00
3231,5692,2019-07-13T10:00:00+03:00,2019-07-16T23:55:00+03:00
3232,5693,2019-08-16T19:00:00+03:00,2019-08-20T19:00:00+03:00
3233,5696,2019-06-28T19:00:00+03:00,2019-07-02T19:00:00+03:00
3234,5697,2019-09-01T00:05:00+03:00,2019-09-30T23:55:00+03:00
3235,5698,2019-09-01T00:05:00+03:00,2019-09-30T23:55:00+03:00
3236,5699,2019-10-01T00:05:00+03:00,2019-10-31T23:55:00+03:00
3237,5700,2019-10-01T00:05:00+03:00,2019-10-31T23:55:00+03:00
3238,5701,2019-11-01T00:05:00+03:00,2019-11-30T23:55:00+03:00
3239,5702,2019-11-01T00:05:00+03:00,2019-11-30T23:55:00+03:00
3240,5703,2019-12-01T00:05:00+03:00,2019-12-31T23:55:00+03:00
3241,5704,2019-12-01T00:05:00+03:00,2019-12-31T23:55:00+03:00
3242,5705,2020-01-01T00:05:00+03:00,2020-02-03T23:55:00+03:00
3243,5706,2020-01-01T00:05:00+03:00,2020-02-03T23:55:00+03:00
3244,5707,2020-02-01T00:05:00+03:00,2020-03-09T23:55:00+03:00
3245,5708,2020-02-01T00:05:00+03:00,2020-03-09T23:55:00+03:00
3246,5709,2019-02-15T20:00:00+03:00,2019-04-30T19:00:00+03:00
3247,5717,2019-06-23T14:00:00+03:00,2019-06-23T18:00:00+03:00
3248,5718,2019-11-07T00:05:00+03:00,2019-11-13T23:55:00+03:00
3249,5719,2020-01-30T19:00:00+03:00,2020-02-06T19:00:00+03:00
3250,5720,2019-06-02T10:00:00+03:00,2019-06-02T18:00:00+03:00
3251,5721,2019-06-09T12:00:00+03:00,2019-06-09T18:00:00+03:00
3252,5722,2019-06-09T14:00:00+03:00,2019-09-06T14:00:00+03:00
3253,5723,2019-06-15T11:00:00+03:00,2019-06-15T17:00:00+03:00
3254,5724,2019-06-21T19:00:00+03:00,2019-06-25T19:00:00+03:00
3255,5725,2019-09-06T18:55:00+03:00,2019-09-10T18:55:00+03:00
3256,5726,2019-06-28T18:00:00+03:00,2019-09-26T18:00:00+03:00
3257,5727,2019-10-24T00:05:00+03:00,2019-10-29T23:55:00+03:00
3258,5728,2019-11-14T00:05:00+03:00,2019-11-19T23:55:00+03:00
3259,5729,2019-12-18T18:55:00+03:00,2019-12-24T20:55:00+03:00
3260,5730,2020-01-15T18:55:00+03:00,2020-01-21T20:55:00+03:00
3261,5731,2020-02-19T18:55:00+03:00,2020-02-25T22:55:00+03:00
3262,5735,2019-12-12T19:00:00+03:00,2019-12-18T21:00:00+03:00
3263,5737,2019-06-14T17:00:00+03:00,2019-06-18T17:00:00+03:00
3264,5739,2019-06-02T12:00:00+03:00,2019-06-02T16:00:00+03:00
3265,5740,2019-06-15T00:00:00+03:00,2019-10-31T23:55:00+03:00
3266,5741,2019-09-06T19:00:00+03:00,2019-09-10T19:00:00+03:00
3267,5742,2019-06-28T19:00:00+03:00,2019-07-02T19:00:00+03:00
3268,5743,2019-07-05T19:00:00+03:00,2019-07-09T19:00:00+03:00
3269,5744,2019-08-23T19:00:00+03:00,2019-08-27T19:00:00+03:00
3270,5745,2019-06-28T18:00:00+03:00,2019-07-02T18:00:00+03:00
3271,5746,2020-03-06T19:00:00+03:00,2020-03-08T13:00:00+03:00
3272,5748,2019-07-20T12:00:00+03:00,2019-07-20T17:00:00+03:00
3273,5749,2019-06-09T16:00:00+03:00,2019-06-09T18:00:00+03:00
3274,5750,2019-06-28T14:00:00+03:00,2019-06-30T16:00:00+03:00
3275,5751,2019-10-17T00:01:00+03:00,2019-10-23T23:55:00+03:00
3276,5752,2019-11-28T00:01:00+03:00,2019-12-04T23:55:00+03:00
3277,5753,2020-01-23T00:01:00+03:00,2020-01-29T23:55:00+03:00
3278,5754,2020-02-27T00:01:00+03:00,2020-03-04T23:55:00+03:00
3279,5756,2019-10-03T19:00:00+03:00,2019-10-09T19:00:00+03:00
3280,5757,2019-12-05T19:00:00+03:00,2019-12-11T19:00:00+03:00
3281,5761,2019-10-04T19:00:00+03:00,2019-10-09T19:00:00+03:00
3282,5762,2019-08-24T14:00:00+03:00,2019-08-24T18:00:00+03:00
3283,5763,2019-07-12T18:00:00+03:00,2019-07-16T18:00:00+03:00
3284,5764,2019-08-16T19:30:00+03:00,2019-08-20T19:30:00+03:00
3285,5765,2019-10-04T19:30:00+03:00,2019-10-08T19:30:00+03:00
3286,5766,2019-11-14T19:30:00+03:00,2019-11-20T19:30:00+03:00
3287,5767,2019-12-25T19:30:00+03:00,2019-12-31T19:30:00+03:00
3288,5768,2019-07-26T19:00:00+03:00,2019-07-30T19:00:00+03:00
3289,5769,2019-09-27T19:00:00+03:00,2019-10-01T19:00:00+03:00
3290,5770,2019-08-30T19:00:00+03:00,2019-09-03T19:00:00+03:00
3291,5771,2019-09-13T19:00:00+03:00,2019-09-17T19:00:00+03:00
3292,5772,2019-09-27T19:00:00+03:00,2019-10-01T19:00:00+03:00
3293,5773,2019-10-11T12:00:00+03:00,2019-10-13T16:00:00+03:00
3294,5774,2019-10-18T19:00:00+03:00,2019-10-23T19:00:00+03:00
3295,5775,2019-10-26T12:00:00+03:00,2019-10-27T15:00:00+03:00
3296,5776,2019-10-31T19:00:00+03:00,2019-11-06T19:00:00+03:00
3297,5777,2019-07-13T15:30:00+03:00,2019-07-13T18:30:00+03:00
3298,5778,2019-07-14T12:00:00+03:00,2019-07-14T17:00:00+03:00
3299,5779,2019-08-02T20:00:00+03:00,2019-08-06T20:00:00+03:00
3300,5780,2019-06-28T19:00:00+03:00,2019-07-02T14:00:00+03:00
3301,5781,2019-10-26T15:00:00+03:00,2019-10-27T17:00:00+03:00
3302,5782,2019-07-13T10:00:00+03:00,2019-08-26T10:00:00+03:00
3303,5783,2019-07-06T14:00:00+03:00,2019-08-28T14:00:00+03:00
3304,5784,2019-07-12T18:00:00+03:00,2019-07-16T18:00:00+03:00
3305,5785,2019-07-19T18:00:00+03:00,2019-07-23T18:00:00+03:00
3306,5786,2019-07-26T18:00:00+03:00,2019-07-30T18:00:00+03:00
3307,5788,2019-06-30T12:00:00+03:00,2019-06-30T19:00:00+03:00
3308,5789,2019-08-30T19:00:00+03:00,2020-01-16T19:00:00+03:00
3309,5790,2019-07-12T19:00:00+03:00,2019-07-16T19:00:00+03:00
3310,5791,2019-12-21T12:30:00+03:00,2019-12-22T14:30:00+03:00
3311,5792,2019-12-14T14:00:00+03:00,2019-12-15T20:00:00+03:00
3312,5793,2020-01-09T19:00:00+03:00,2020-01-15T19:00:00+03:00
3313,5794,2019-08-23T19:00:00+03:00,2019-08-27T19:00:00+03:00
3314,5795,2019-10-20T12:00:00+03:00,2019-10-20T17:00:00+03:00
3315,5796,2019-10-31T08:00:00+03:00,2019-11-06T20:00:00+03:00
3316,5797,2019-11-14T20:00:00+03:00,2019-11-20T20:00:00+03:00
3317,5798,2020-01-09T18:00:00+03:00,2020-01-15T22:00:00+03:00
3318,5799,2020-03-07T16:00:00+03:00,2020-03-13T18:00:00+03:00
3319,5802,2019-10-10T00:00:00+03:00,2019-10-16T23:55:00+03:00
3320,5803,2019-12-12T00:05:00+03:00,2019-12-18T23:55:00+03:00
3321,5804,2020-02-06T20:00:00+03:00,2020-02-12T20:00:00+03:00
3322,5807,2019-11-07T14:00:00+03:00,2019-11-13T14:00:00+03:00
3323,5809,2020-02-06T19:00:00+03:00,2020-02-12T19:00:00+03:00
3324,5812,2019-09-01T20:00:00+03:00,2019-11-17T20:00:00+03:00
3325,5813,2020-01-01T20:00:00+03:00,2020-03-15T20:00:00+03:00
3326,5814,2019-09-21T12:00:00+03:00,2019-09-22T16:00:00+03:00
3327,5815,2019-11-01T20:00:00+03:00,2020-01-22T20:00:00+03:00
3328,5817,2019-09-21T09:00:00+03:00,2019-09-22T17:00:00+03:00
3329,5818,2019-09-20T20:00:00+03:00,2019-09-24T20:00:00+03:00
3330,5819,2019-10-11T00:00:00+03:00,2019-10-16T23:59:00+03:00
3331,5820,2019-10-31T00:00:00+03:00,2019-11-06T23:59:00+03:00
3332,5821,2019-11-21T00:00:00+03:00,2019-11-27T23:59:00+03:00
3333,5822,2019-12-12T00:00:00+03:00,2019-12-18T23:59:00+03:00
3334,5823,2020-02-13T00:00:00+03:00,2020-02-19T23:59:00+03:00
3335,5824,2019-07-26T18:00:00+03:00,2019-07-30T18:00:00+03:00
3336,5825,2019-10-05T14:00:00+03:00,2019-10-06T15:00:00+03:00
3337,5826,2019-07-13T10:00:00+03:00,2019-07-14T17:00:00+03:00
3338,5827,2019-08-02T14:00:00+03:00,2019-11-24T14:00:00+03:00
3339,5829,2019-07-06T12:00:00+03:00,2019-07-07T20:00:00+03:00
3340,5830,2019-08-02T16:00:00+03:00,2019-08-06T16:00:00+03:00
3341,5831,2019-08-16T23:50:00+03:00,2019-08-20T23:50:00+03:00
3342,5832,2019-10-05T18:00:00+03:00,2019-10-09T18:00:00+03:00
3343,5833,2019-08-03T14:00:00+03:00,2019-08-04T15:00:00+03:00
3344,5834,2019-09-20T20:00:00+03:00,2019-09-24T20:00:00+03:00
3345,5835,2019-11-02T11:30:00+03:00,2019-11-02T17:30:00+03:00
3346,5836,2019-11-30T13:00:00+03:00,2019-11-30T15:40:00+03:00
3347,5837,2019-12-01T13:00:00+03:00,2019-12-01T15:40:00+03:00
3348,5838,2019-08-23T19:00:00+03:00,2019-08-27T19:00:00+03:00
3349,5839,2019-09-06T19:00:00+03:00,2019-09-10T19:00:00+03:00
3350,5840,2019-10-17T17:00:00+03:00,2019-10-23T23:55:00+03:00
3351,5841,2019-10-24T19:00:00+03:00,2019-10-30T19:00:00+03:00
3352,5842,2019-11-07T00:00:00+03:00,2019-11-13T23:55:00+03:00
3353,5843,2019-11-21T00:00:00+03:00,2019-11-27T23:55:00+03:00
3354,5844,2019-11-28T00:00:00+03:00,2019-12-04T23:55:00+03:00
3355,5845,2019-12-19T00:00:00+03:00,2019-12-25T23:55:00+03:00
3356,5846,2020-01-02T00:00:00+03:00,2020-01-08T23:55:00+03:00
3357,5847,2019-08-10T07:00:00+03:00,2019-08-11T14:00:00+03:00
3358,5848,2020-02-20T00:05:00+03:00,2020-02-26T23:55:00+03:00
3359,5851,2019-07-27T13:00:00+03:00,2019-07-28T14:00:00+03:00
3360,5852,2019-09-27T19:00:00+03:00,2019-10-01T19:00:00+03:00
3361,5853,2019-10-24T14:00:00+03:00,2019-10-30T14:00:00+03:00
3362,5854,2019-11-21T19:00:00+03:00,2019-11-27T19:00:00+03:00
3363,5855,2019-12-19T14:00:00+03:00,2019-12-25T14:00:00+03:00
3364,5856,2020-02-13T19:00:00+03:00,2020-02-19T19:00:00+03:00
3365,5857,2019-08-02T19:00:00+03:00,2019-08-06T19:00:00+03:00
3366,5858,2019-09-28T13:00:00+03:00,2019-09-28T19:00:00+03:00
3367,5860,2019-08-09T19:30:00+03:00,2019-08-13T19:30:00+03:00
3368,5861,2019-08-09T19:00:00+03:00,2019-08-13T19:00:00+03:00
3369,5862,2019-08-16T19:00:00+03:00,2019-08-20T19:00:00+03:00
3370,5863,2019-07-27T15:00:00+03:00,2019-07-27T17:30:00+03:00
3371,5864,2019-02-01T18:00:00+03:00,2019-07-09T18:00:00+03:00
3372,5865,2019-09-14T12:30:00+03:00,2019-09-15T15:00:00+03:00
3373,5866,2019-11-21T19:00:00+03:00,2019-11-27T19:00:00+03:00
3374,5867,2019-10-11T20:00:00+03:00,2019-10-15T20:00:00+03:00
3375,5869,2019-07-15T11:00:00+03:00,2019-07-15T15:00:00+03:00
3376,5870,2019-09-20T18:00:00+03:00,2019-09-24T18:00:00+03:00
3377,5871,2019-09-20T18:00:00+03:00,2019-12-19T18:00:00+03:00
3378,5872,2019-08-03T18:00:00+03:00,2019-08-03T22:00:00+03:00
3379,5874,2019-08-09T00:00:00+03:00,2019-08-13T00:00:00+03:00
3380,5875,2019-09-14T18:00:00+03:00,2019-09-18T18:00:00+03:00
3381,5876,2019-09-14T18:00:00+03:00,2019-12-13T18:00:00+03:00
3382,5877,2019-10-12T11:00:00+03:00,2019-10-12T18:00:00+03:00
3383,5878,2019-10-18T18:00:00+03:00,2019-10-22T18:00:00+03:00
3384,5879,2019-08-16T19:00:00+03:00,2019-08-20T19:00:00+03:00
3385,5880,2019-09-21T12:00:00+03:00,2019-09-22T16:00:00+03:00
3386,5881,2019-09-07T19:30:00+03:00,2019-09-11T19:30:00+03:00
3387,5882,2019-11-07T00:00:00+03:00,2019-11-13T23:55:00+03:00
3388,5883,2019-10-22T17:20:00+03:00,2019-10-22T19:20:00+03:00
3389,5885,2019-08-30T17:00:00+03:00,2019-09-03T17:00:00+03:00
3390,5886,2019-09-28T12:00:00+03:00,2019-09-29T16:00:00+03:00
3391,5887,2019-08-24T12:00:00+03:00,2019-08-25T11:00:00+03:00
3392,5888,2019-08-30T23:55:00+03:00,2019-09-03T23:55:00+03:00
3393,5889,2020-01-25T12:30:00+03:00,2020-01-26T16:00:00+03:00
3394,5890,2019-11-14T08:00:00+03:00,2019-11-20T23:55:00+03:00
3395,5891,2020-02-29T12:00:00+03:00,2020-03-01T14:30:00+03:00
3396,5894,2019-10-24T19:00:00+03:00,2019-10-30T19:00:00+03:00
3397,5895,2019-12-19T20:00:00+03:00,2019-12-26T20:00:00+03:00
3398,5896,2019-08-16T18:00:00+03:00,2019-08-20T18:00:00+03:00
3399,5897,2019-08-24T13:00:00+03:00,2019-08-25T15:30:00+03:00
3400,5898,2019-08-30T15:00:00+03:00,2019-09-02T15:00:00+03:00
3401,5899,2019-08-30T14:00:00+03:00,2019-11-27T14:00:00+03:00
3402,5900,2019-09-20T17:00:00+03:00,2019-09-24T17:00:00+03:00
3403,5903,2019-12-07T13:00:00+03:00,2019-12-08T15:00:00+03:00
3404,5904,2019-12-12T00:05:00+03:00,2019-12-18T23:55:00+03:00
3405,5905,2019-12-19T00:05:00+03:00,2019-12-25T23:35:00+03:00
3406,5907,2019-09-01T00:10:00+03:00,2019-12-10T23:55:00+03:00
3407,5908,2019-12-05T19:00:00+03:00,2019-12-11T19:00:00+03:00
3408,5910,2019-11-28T14:00:00+03:00,2019-12-04T20:00:00+03:00
3409,5911,2019-09-07T11:00:00+03:00,2019-09-08T14:00:00+03:00
3410,5912,2019-09-14T12:00:00+03:00,2019-09-14T18:00:00+03:00
3411,5913,2019-12-26T14:00:00+03:00,2019-12-31T23:00:00+03:00
3412,5915,2019-10-11T16:00:00+03:00,2019-10-15T16:00:00+03:00
3413,5916,2019-11-01T14:00:00+03:00,2019-11-05T14:00:00+03:00
3414,5920,2019-09-26T19:00:00+03:00,2019-09-30T19:00:00+03:00
3415,5921,2019-09-13T19:00:00+03:00,2019-09-17T19:00:00+03:00
3416,5923,2020-03-05T19:00:00+03:00,2020-03-11T19:30:00+03:00
3417,5924,2019-12-29T19:00:00+03:00,2020-01-05T19:00:00+03:00
3418,5925,2020-02-01T11:00:00+03:00,2020-02-02T16:00:00+03:00
3419,5927,2019-11-08T19:00:00+03:00,2019-11-12T19:00:00+03:00
3420,5928,2019-11-21T14:00:00+03:00,2019-11-27T14:00:00+03:00
3421,5929,2019-10-06T13:30:00+03:00,2019-10-06T16:30:00+03:00
3422,5930,2019-10-11T14:00:00+03:00,2019-10-16T14:00:00+03:00
3423,5934,2019-08-19T14:00:00+03:00,2019-09-22T14:00:00+03:00
3424,5936,2019-10-04T19:00:00+03:00,2019-10-13T19:00:00+03:00
3425,5937,2019-12-20T19:00:00+03:00,2019-12-24T19:00:00+03:00
3426,5938,2019-09-07T12:00:00+03:00,2019-09-07T14:00:00+03:00
3427,5939,2019-09-07T12:00:00+03:00,2019-09-07T14:00:00+03:00
3428,5940,2019-09-07T12:00:00+03:00,2019-09-07T14:00:00+03:00
3429,5941,2019-09-07T17:00:00+03:00,2019-09-07T19:00:00+03:00
3430,5942,2019-09-07T17:00:00+03:00,2019-09-07T19:00:00+03:00
3431,5943,2019-09-07T17:00:00+03:00,2019-09-07T19:00:00+03:00
3432,5944,2019-09-22T14:00:00+03:00,2019-09-25T14:00:00+03:00
3433,5945,2019-09-08T11:00:00+03:00,2019-09-08T13:00:00+03:00
3434,5946,2019-09-08T11:00:00+03:00,2019-09-08T13:00:00+03:00
3435,5947,2019-09-08T11:00:00+03:00,2019-09-08T13:00:00+03:00
3436,5948,2019-09-08T15:30:00+03:00,2019-09-08T17:30:00+03:00
3437,5949,2019-09-08T15:30:00+03:00,2019-09-08T17:30:00+03:00
3438,5950,2019-09-08T15:30:00+03:00,2019-09-08T17:30:00+03:00
3439,5952,2019-09-27T18:00:00+03:00,2019-10-01T18:00:00+03:00
3440,5953,2019-09-05T19:00:00+03:00,2019-09-05T21:30:00+03:00
3441,5954,2019-11-08T19:00:00+03:00,2019-11-17T19:00:00+03:00
3442,5955,2019-12-06T19:00:00+03:00,2019-12-15T19:00:00+03:00
3443,5956,2020-01-17T19:00:00+03:00,2020-01-27T19:00:00+03:00
3444,5957,2020-02-14T19:00:00+03:00,2020-02-23T19:00:00+03:00
3445,5959,2019-11-02T12:00:00+03:00,2019-11-03T14:00:00+03:00
3446,5960,2019-11-07T00:00:00+03:00,2019-11-13T23:59:00+03:00
3447,5961,2019-11-21T00:00:00+03:00,2019-11-27T23:59:00+03:00
3448,5962,2020-03-07T11:00:00+03:00,2020-03-08T16:00:00+03:00
3449,5964,2019-09-27T20:00:00+03:00,2019-10-01T20:00:00+03:00
3450,5965,2019-10-18T19:00:00+03:00,2019-10-23T19:00:00+03:00
3451,5966,2019-11-14T18:00:00+03:00,2019-11-20T22:00:00+03:00
3452,5967,2019-11-29T17:00:00+03:00,2019-12-04T19:00:00+03:00
3453,5968,2020-01-23T20:00:00+03:00,2020-01-29T20:00:00+03:00
3454,5970,2020-01-17T18:30:00+03:00,2020-01-22T18:30:00+03:00
3455,5972,2019-10-12T14:00:00+03:00,2019-10-16T14:00:00+03:00
3456,5973,2020-02-22T12:30:00+03:00,2020-02-22T16:45:00+03:00
3457,5974,2019-10-04T18:00:00+03:00,2020-02-23T18:00:00+03:00
3458,5975,2019-10-07T19:00:00+03:00,2019-10-07T21:00:00+03:00
3459,5976,2019-10-26T00:00:00+03:00,2020-03-01T14:00:00+03:00
3460,5977,2019-10-18T14:00:00+03:00,2019-10-23T14:00:00+03:00
3461,5978,2019-11-29T14:00:00+03:00,2019-12-03T22:00:00+03:00
3462,5979,2019-11-21T17:00:00+03:00,2019-11-27T23:55:00+03:00
3463,5980,2019-10-19T14:00:00+03:00,2019-10-20T14:00:00+03:00
3464,5981,2019-10-11T00:00:00+03:00,2019-10-16T23:55:00+03:00
3465,5982,2019-11-24T12:00:00+03:00,2019-11-24T18:00:00+03:00
3466,5983,2019-10-10T14:00:00+03:00,2019-10-16T14:00:00+03:00
3467,5985,2019-10-19T14:00:00+03:00,2019-11-19T14:00:00+03:00
3468,5986,2019-11-14T00:00:00+03:00,2019-11-20T23:55:00+03:00
3469,5987,2019-10-19T08:00:00+03:00,2019-10-20T14:00:00+03:00
3470,5989,2019-10-27T12:00:00+03:00,2019-10-27T18:00:00+03:00
3471,5990,2019-11-20T12:00:00+03:00,2019-11-20T17:00:00+03:00
3472,5991,2019-09-28T09:00:00+03:00,2020-03-08T23:55:00+03:00
3473,5992,2019-12-05T00:00:00+03:00,2019-12-11T23:59:00+03:00
3474,5993,2019-10-26T08:00:00+03:00,2019-10-27T13:00:00+03:00
3475,5994,2019-10-12T00:00:00+03:00,2020-02-22T19:00:00+03:00
3476,5995,2019-12-12T00:00:00+03:00,2019-12-18T23:59:00+03:00
3477,5996,2019-11-07T19:00:00+03:00,2019-11-13T19:00:00+03:00
3478,5997,2019-11-23T14:00:00+03:00,2019-11-24T14:00:00+03:00
3479,5998,2019-11-08T20:00:00+03:00,2020-02-06T20:00:00+03:00
3480,6001,2019-10-11T19:00:00+03:00,2019-10-15T19:00:00+03:00
3481,6002,2020-02-01T12:00:00+03:00,2020-02-08T14:00:00+03:00
3482,6004,2020-02-08T10:00:00+03:00,2020-02-09T18:00:00+03:00
3483,6005,2019-11-23T15:30:00+03:00,2019-11-23T19:30:00+03:00
3484,6006,2019-12-01T00:00:00+03:00,2020-02-29T00:00:00+03:00
3485,6008,2019-10-26T12:30:00+03:00,2019-10-27T17:00:00+03:00
3486,6009,2019-11-01T19:00:00+03:00,2019-11-06T22:30:00+03:00
3487,6011,2019-11-23T12:00:00+03:00,2019-11-24T16:00:00+03:00
3488,6012,2019-11-01T19:00:00+03:00,2019-11-06T19:00:00+03:00
3489,6014,2019-11-16T15:00:00+03:00,2019-11-16T21:00:00+03:00
3490,6015,2019-11-07T00:01:00+03:00,2019-11-13T23:55:00+03:00
3491,6016,2020-02-15T12:00:00+03:00,2020-02-22T14:00:00+03:00
3492,6017,2019-11-21T18:00:00+03:00,2019-11-27T18:00:00+03:00
3493,6018,2019-11-29T16:00:00+03:00,2019-12-06T16:00:00+03:00
3494,6023,2019-12-07T12:00:00+03:00,2019-12-08T15:00:00+03:00
3495,6024,2019-11-07T19:00:00+03:00,2019-11-13T19:00:00+03:00
3496,6025,2019-11-14T19:00:00+03:00,2019-11-20T19:00:00+03:00
3497,6026,2019-11-16T09:15:00+03:00,2019-11-17T14:15:00+03:00
3498,6027,2019-12-14T12:00:00+03:00,2019-12-15T17:00:00+03:00
3499,6028,2019-12-06T07:00:00+03:00,2019-12-11T20:00:00+03:00
3500,6037,2019-10-20T11:00:00+03:00,2019-10-20T17:00:00+03:00
3501,6041,2020-01-09T19:30:00+03:00,2020-01-15T19:30:00+03:00
3502,6042,2020-02-06T19:30:00+03:00,2020-02-12T19:30:00+03:00
3503,6045,2020-02-07T19:00:00+03:00,2020-02-14T19:00:00+03:00
3504,6046,2020-02-14T15:00:00+03:00,2020-02-21T15:00:00+03:00
3505,6048,2019-11-21T14:00:00+03:00,2019-11-27T14:00:00+03:00
3506,6049,2019-11-14T20:00:00+03:00,2019-11-20T20:00:00+03:00
3507,6051,2019-11-14T20:00:00+03:00,2019-11-20T20:00:00+03:00
3508,6052,2019-12-26T17:00:00+03:00,2020-01-01T17:00:00+03:00
3509,6055,2019-10-28T19:00:00+03:00,2019-10-28T21:00:00+03:00
3510,6056,2020-02-01T11:00:00+03:00,2020-02-02T15:30:00+03:00
3511,6059,2020-03-15T12:00:00+03:00,2020-03-15T18:00:00+03:00
3512,6061,2019-11-16T11:00:00+03:00,2019-11-17T14:00:00+03:00
3513,6062,2019-11-30T14:00:00+03:00,2019-11-30T18:00:00+03:00
3514,6063,2019-12-26T18:00:00+03:00,2020-01-01T18:00:00+03:00
3515,6064,2020-01-09T17:00:00+03:00,2020-01-15T17:00:00+03:00
3516,6065,2019-11-23T13:00:00+03:00,2019-11-23T17:30:00+03:00
3517,6066,2019-11-09T12:00:00+03:00,2019-11-09T17:00:00+03:00
3518,6067,2020-01-16T00:05:00+03:00,2020-01-22T23:55:00+03:00
3519,6068,2019-11-11T19:00:00+03:00,2019-11-11T21:00:00+03:00
3520,6069,2019-11-14T19:00:00+03:00,2019-11-20T19:00:00+03:00
3521,6070,2020-01-16T18:00:00+03:00,2020-01-22T18:00:00+03:00
3522,6071,2019-11-16T12:00:00+03:00,2019-11-16T18:00:00+03:00
3523,6073,2020-01-04T13:00:00+03:00,2020-01-04T17:30:00+03:00
3524,6074,2019-11-23T13:00:00+03:00,2019-11-24T14:00:00+03:00
3525,6075,2020-01-30T19:00:00+03:00,2020-02-06T19:00:00+03:00
3526,6076,2020-02-08T12:00:00+03:00,2020-02-08T18:00:00+03:00
3527,6078,2019-11-17T08:00:00+03:00,2019-11-17T11:00:00+03:00
3528,6083,2020-03-07T12:00:00+03:00,2020-03-08T17:00:00+03:00
3529,6086,2019-11-29T20:00:00+03:00,2019-12-04T20:00:00+03:00
3530,6087,2019-12-05T19:00:00+03:00,2019-12-11T19:00:00+03:00
3531,6088,2019-11-23T13:00:00+03:00,2019-11-24T14:00:00+03:00
3532,6089,2019-11-10T14:00:00+03:00,2019-11-10T17:00:00+03:00
3533,6090,2019-12-21T15:30:00+03:00,2019-12-22T15:30:00+03:00
3534,6093,2020-01-17T14:00:00+03:00,2020-01-22T23:00:00+03:00
3535,6094,2019-11-15T19:00:00+03:00,2019-11-15T22:00:00+03:00
3536,6095,2020-03-07T12:00:00+03:00,2020-03-08T17:00:00+03:00
3537,6096,2020-01-04T12:15:00+03:00,2020-01-06T09:30:00+03:00
3538,6097,2019-12-07T12:00:00+03:00,2020-01-30T12:00:00+03:00
3539,6098,2019-11-18T19:00:00+03:00,2019-11-18T21:00:00+03:00
3540,6101,2019-12-05T00:01:00+03:00,2019-12-11T23:59:00+03:00
3541,6102,2019-11-15T00:00:00+03:00,2019-11-30T23:55:00+03:00
3542,6103,2019-11-22T20:00:00+03:00,2020-01-14T20:00:00+03:00
3543,6104,2019-11-16T14:00:00+03:00,2019-11-16T18:00:00+03:00
3544,6105,2019-11-18T19:00:00+03:00,2019-11-18T22:00:00+03:00
3545,6106,2019-11-23T17:00:00+03:00,2019-11-23T21:00:00+03:00
3546,6107,2019-12-15T13:00:00+03:00,2019-12-15T16:00:00+03:00
3547,6108,2020-01-02T14:00:00+03:00,2020-01-08T20:00:00+03:00
3548,6109,2020-01-23T14:00:00+03:00,2020-01-29T20:00:00+03:00
3549,6110,2019-12-22T13:00:00+03:00,2019-12-22T16:00:00+03:00
3550,6111,2020-01-09T14:00:00+03:00,2020-01-15T23:59:00+03:00
3551,6112,2019-12-12T00:05:00+03:00,2019-12-18T23:55:00+03:00
3552,6113,2019-12-12T00:00:00+03:00,2019-12-18T23:55:00+03:00
3553,6115,2019-12-06T19:00:00+03:00,2019-12-06T22:00:00+03:00
3554,6116,2019-12-14T11:00:00+03:00,2019-12-14T14:00:00+03:00
3555,6120,2019-11-28T14:00:00+03:00,2019-11-28T17:00:00+03:00
3556,6121,2020-02-07T00:00:00+03:00,2020-02-14T02:00:00+03:00
3557,6122,2019-12-12T00:00:00+03:00,2019-12-18T23:55:00+03:00
3558,6123,2019-12-09T19:00:00+03:00,2019-12-09T22:00:00+03:00
3559,6124,2020-01-07T12:00:00+03:00,2020-01-07T17:00:00+03:00
3560,6131,2019-12-07T19:00:00+03:00,2019-12-07T22:00:00+03:00
3561,6132,2020-02-06T18:00:00+03:00,2020-02-12T18:00:00+03:00
3562,6133,2020-02-27T19:00:00+03:00,2020-03-04T19:00:00+03:00
3563,6134,2020-02-02T13:00:00+03:00,2020-02-02T18:00:00+03:00
3564,6135,2019-12-08T11:00:00+03:00,2019-12-08T16:00:00+03:00
3565,6137,2019-12-19T00:00:00+03:00,2019-12-25T23:50:00+03:00
3566,6138,2019-12-26T00:00:00+03:00,2020-01-01T23:50:00+03:00
3567,6139,2020-01-01T23:55:00+03:00,2020-01-08T23:55:00+03:00
3568,6141,2019-12-09T19:00:00+03:00,2019-12-09T21:00:00+03:00
3569,6142,2020-02-20T19:00:00+03:00,2020-02-27T19:00:00+03:00
3570,6144,2019-12-12T19:00:00+03:00,2019-12-18T21:00:00+03:00
3571,6145,2019-12-22T07:00:00+03:00,2019-12-22T11:00:00+03:00
3572,6146,2019-12-26T14:00:00+03:00,2020-01-02T14:00:00+03:00
3573,6147,2019-12-10T17:00:00+03:00,2019-12-10T21:00:00+03:00
3574,6149,2019-10-13T00:00:00+03:00,2019-12-01T15:00:00+03:00
3575,6150,2019-10-13T00:00:00+03:00,2019-12-01T15:00:00+03:00
3576,6151,2019-12-21T00:00:00+03:00,2019-12-27T23:55:00+03:00
3577,6159,2019-12-25T08:00:00+03:00,2019-12-31T23:59:00+03:00
